path	review_signals	signals_count
apps/ui/src/features/connectors/components/github-setup/steps/GithubSelfHostedCredentialsStep.stories.tsx		0
apps/ui/src/features/connectors/components/linear-setup/LinearSetupWizard.stories.tsx		0
apps/ui/src/features/connectors/confluence-setup-model.forge-wait.test.ts		0
apps/ui/src/features/connectors/connectorHealth.test.ts		0
apps/ui/src/features/connectors/githubConnectFlow.test.ts		0
apps/ui/src/features/connectors/linear-setup-model.test.ts		0
apps/ui/src/features/connectors/notion-setup-model.test.ts		0
apps/ui/src/features/connectors/queries/forge-provision-api.test.ts	"11:vi.stubGlobal(""fetch"", vi.fn()) | 15:vi.stubGlobal(""fetch"", originalFetch) | 19:vi.mocked(fetch).mockResolvedValue( | 33:expect(vi.mocked(fetch)).toHaveBeenCalledWith( | 50:vi.mocked(fetch).mockResolvedValue( | 58:expect(vi.mocked(fetch)).toHaveBeenCalledWith("	6
apps/ui/src/features/connectors/queries/github-connector.test.ts		0
apps/ui/src/features/connectors/queries/linear-connector.test.ts	"15:const fetchMock = vi.fn().mockResolvedValue( | 31:vi.stubGlobal(""fetch"", fetchMock) | 61:vi.stubGlobal( | 63:vi.fn().mockResolvedValue( | 80:vi.stubGlobal(""fetch"", fetchMock) | 91:vi.stubGlobal( | 93:vi.fn().mockResolvedValue( | 110:vi.stubGlobal(""fetch"", fetchMock)"	8
apps/ui/src/features/connectors/queries/notion-connector.test.ts	"11:vi.stubGlobal(""fetch"", vi.fn()) | 19:vi.mocked(fetch).mockResolvedValue( | 35:vi.mocked(fetch).mockResolvedValue(new Response(null, { status: 202 })) | 46:vi.mocked(fetch).mockResolvedValue(new Response(null, { status: 202 }))"	4
apps/ui/src/features/connectors/queries/org-connections.test.ts		0
apps/ui/src/features/connectors/queries/slack-connector.test.ts	"3:const patchMock = vi.hoisted(() => vi.fn()) | 4:const getStatusMock = vi.hoisted(() => vi.fn()) | 6:vi.mock(""@/lib/api"", () => ({"	3
apps/ui/src/features/connectors/slack-setup-model.test.ts		0
apps/ui/src/features/home/HomeComposer.stories.tsx		0
apps/ui/src/features/home/WorkspaceActivityHeatmap.stories.tsx		0
apps/ui/src/features/home/WorkspaceRecentCommits.stories.tsx		0
apps/ui/src/features/home/calendar-days.test.ts		0
apps/ui/src/features/knowledge-graph/KnowledgeGraphCosmographCanvas.stories.tsx		0
apps/ui/src/features/knowledge-graph/NodeDetailDrawer.stories.tsx		0
apps/ui/src/features/knowledge-graph/knowledgeGraphFocusFit.test.ts		0
apps/ui/src/features/knowledge-graph/knowledgeGraphIntroStorage.test.ts	"38:vi.stubGlobal(""window"", {"	1
apps/ui/src/features/repositories/components/RepositoryCard.stories.tsx		0
apps/ui/src/features/repositories/components/RepositoryCard.test.tsx	"1:import { renderToStaticMarkup } from ""react-dom/server"" | 31:const html = renderToStaticMarkup( | 38:onDelete={vi.fn()} | 39:onRetry={vi.fn()} | 50:const html = renderToStaticMarkup( | 58:onDelete={vi.fn()} | 59:onRetry={vi.fn()}"	7
apps/ui/src/features/repositories/components/RepositoryStatus.test.tsx	"1:import { renderToStaticMarkup } from ""react-dom/server"" | 15:renderToStaticMarkup( | 23:renderToStaticMarkup( | 32:renderToStaticMarkup( | 39:const html = renderToStaticMarkup( | 54:const html = renderToStaticMarkup("	6
apps/ui/src/features/repositories/gitSourcesFilter.test.ts		0
apps/ui/src/features/repositories/gitSourcesListRows.test.ts		0
apps/ui/src/features/repositories/githubRepoSelection.test.ts	143:const fetchPage = vi.fn(async (page: number) => {	1
apps/ui/src/features/repositories/pendingGithubRepos.test.ts		0
apps/ui/src/features/repositories/repositoryCardPresentation.test.ts		0
apps/ui/src/features/repositories/types.test.ts		0
apps/ui/src/features/repositories/useRepositoryIndexingSummary.test.ts		0
apps/ui/src/features/workspaces/GithubWorkspaceDestination.stories.tsx		0
apps/ui/src/features/workspaces/WorkspaceChat.stories.tsx		0
apps/ui/src/features/workspaces/WorkspaceChatChrome.stories.tsx		0
apps/ui/src/features/workspaces/WorkspaceChatChrome.test.tsx	"1:import { renderToStaticMarkup } from ""react-dom/server"" | 6:vi.mock(""@/components/OverlayNavButton"", () => ({ | 12:const readOnly = renderToStaticMarkup( | 20:const pending = renderToStaticMarkup( | 30:const dirty = renderToStaticMarkup( | 47:const creating = renderToStaticMarkup( | 61:const show = renderToStaticMarkup("	7
apps/ui/src/features/workspaces/WorkspaceChatSession.stories.tsx		0
apps/ui/src/features/workspaces/WorkspaceChatSession.test.tsx	"3:import { renderToStaticMarkup } from ""react-dom/server"" | 17:const navigateMock = vi.hoisted(() => vi.fn()) | 19:vi.fn(() => ({ kind: ""official-ws"", warm: vi.fn() })), | 22:vi.fn((_options?: Record<string, unknown>) => ({ | 24:sendMessage: vi.fn(), | 28:stop: vi.fn(), | 32:vi.mock(""@tanstack/ai-react"", () => ({ | 36:vi.mock(""./workspaceChatWebSocket"", () => ({ | 40:vi.mock(""@tanstack/react-router"", () => ({ | 44:vi.mock(""@/features/chat/MessageInputBox"", () => ({"	15
apps/ui/src/features/workspaces/WorkspaceCommandPalette.stories.tsx		0
apps/ui/src/features/workspaces/WorkspaceConversationList.stories.tsx		0
apps/ui/src/features/workspaces/WorkspaceCreateForm.stories.tsx		0
apps/ui/src/features/workspaces/WorkspaceFileTree.hover.test.ts	27:const prefetch = vi.fn()	1
apps/ui/src/features/workspaces/WorkspaceFileTree.ssr.test.tsx	"1:import { renderToStaticMarkup } from ""react-dom/server"" | 7:const markup = renderToStaticMarkup( | 20:const markup = renderToStaticMarkup("	3
apps/ui/src/features/workspaces/WorkspaceFileTree.stories.tsx		0
apps/ui/src/features/workspaces/WorkspaceGraphPane.stories.tsx		0
apps/ui/src/features/workspaces/WorkspaceHydrateProgress.stories.tsx		0
apps/ui/src/features/workspaces/WorkspaceHydrateProgress.test.tsx	"2:import { renderToStaticMarkup } from ""react-dom/server"" | 15:const markup = renderToStaticMarkup( | 37:const markup = renderToStaticMarkup( | 66:const markup = renderToStaticMarkup("	4
apps/ui/src/features/workspaces/WorkspaceNavList.stories.tsx		0
apps/ui/src/features/workspaces/WorkspaceNavRow.stories.tsx		0
apps/ui/src/features/workspaces/WorkspacePane.stories.tsx		0
apps/ui/src/features/workspaces/WorkspacePierreFile.stories.tsx		0
apps/ui/src/features/workspaces/WorkspaceRepositoryPicker.stories.tsx		0
apps/ui/src/features/workspaces/WorkspaceSettingsPane.stories.tsx		0
apps/ui/src/features/workspaces/WorkspaceSurface.stories.tsx		0
apps/ui/src/features/workspaces/conversation-git-tree-snapshot.test.ts		0
apps/ui/src/features/workspaces/conversationPublish.test.ts		0
apps/ui/src/features/workspaces/ensure-route-data.test.ts		0
apps/ui/src/features/workspaces/fileTabs.test.ts		0
apps/ui/src/features/workspaces/fileTreeMutations.test.ts		0
apps/ui/src/features/workspaces/gitUrl.test.ts		0
apps/ui/src/features/workspaces/github-workspace-destination-nav.test.ts		0
apps/ui/src/features/workspaces/nav.test.ts		0
apps/ui/src/features/workspaces/pane.test.ts		0
apps/ui/src/features/workspaces/projection.test.ts		0
apps/ui/src/features/workspaces/queries.test.ts		0
apps/ui/src/features/workspaces/workspaceChatWebSocket.test.ts	"23:const fetchMock = vi.fn(async () => | 29:vi.stubGlobal(""fetch"", fetchMock)"	2
apps/ui/src/features/workspaces/workspaceDeleteNameMatches.test.ts		0
apps/ui/src/features/workspaces/writeStatusLabel.test.ts		0
apps/ui/src/lib/api-result.test.ts	80:vi.stubGlobal( | 82:vi.fn(() =>	2
apps/ui/src/lib/atlassian-oauth-messages.test.ts		0
apps/ui/src/lib/auth-client.test.ts	"3:const createAuthClientMock = vi.fn(() => ({})) | 4:const apiKeyClientMock = vi.fn(() => ""apiKeyPlugin"") | 5:const deviceAuthorizationClientMock = vi.fn(() => ""deviceAuthorizationPlugin"") | 6:const organizationClientMock = vi.fn(() => ""organizationPlugin"") | 7:const twoFactorClientMock = vi.fn(() => ""twoFactorPlugin"") | 8:const oauthProviderClientMock = vi.fn(() => ""oauthProviderPlugin"") | 10:vi.mock(""better-auth/react"", () => ({ | 14:vi.mock(""better-auth/client/plugins"", () => ({ | 20:vi.mock(""@better-auth/oauth-provider/client"", () => ({ | 24:vi.mock(""@better-auth/api-key/client"", () => ({"	10
apps/ui/src/lib/auth-continuation.test.ts		0
apps/ui/src/lib/org-gate.test.ts		0
apps/ui/src/providers/AuthProvider.test.tsx	"1:import { renderToStaticMarkup } from ""react-dom/server"" | 5:const useRouterMock = vi.fn() | 6:const useGetAuthConfigMock = vi.fn() | 7:const useAuthEvlogIdentityMock = vi.fn() | 8:const authQueryProviderMock = vi.fn() | 9:const authUiProviderTanstackMock = vi.fn() | 11:vi.mock(""@tanstack/react-router"", () => ({ | 16:vi.mock(""@/lib/useGetAuthConfig"", () => ({ | 20:vi.mock(""@/lib/useAuthEvlogIdentity"", () => ({ | 24:vi.mock(""@daveyplate/better-auth-tanstack"", () => ({"	13
apps/ui/src/router.test.ts		0
apps/ui/src/routes/-$orgSlug.test.ts		0
apps/ui/src/routes/-auth.stories.tsx		0
apps/ui/src/routes/-connectors.stories.tsx		0
apps/ui/src/routes/-home.stories.tsx		0
apps/ui/src/routes/-onboarding.stories.tsx		0
apps/ui/src/routes/-workspaces.new.stories.tsx		0
packages/aws-cdk/src/efs-mount.test.ts		0
packages/aws-cdk/src/model-provider.test.ts		0
packages/aws-cdk/src/secrets-construct.test.ts		0
packages/aws-cdk/src/size-profiles.test.ts		0
packages/cli/test/argv.test.ts		0
packages/cli/test/ctxpipe-config.test.ts		0
packages/cli/test/init-memory.test.ts	"2:import { existsSync, mkdtempSync, mkdirSync, readFileSync, writeFileSync } from ""node:fs"" | 38:readFileSync(join(cwd, "".cursor"", ""mcp.json""), ""utf8""), | 58:const readme = readFileSync(join(cwd, "".ai"", ""memory"", ""README.md""), ""utf8"") | 76:readFileSync(join(cwd, "".ctxpipe"", ""config.json""), ""utf8""), | 97:readFileSync(join(cwd, "".cursor"", ""mcp.json""), ""utf8""), | 117:expect(readFileSync(join(cwd, "".ai"", ""memory"", ""README.md""), ""utf8"")).toBe( | 135:readFileSync(join(cwd, "".ctxpipe"", ""config.json""), ""utf8""),"	7
packages/cli/test/mcp-doctor.test.ts	"15:return vi.fn(async (input: string | URL | Request) => { | 113:const fetchFn = vi.fn(async (input: string | URL | Request) => { | 136:const fetchFn = vi.fn( | 163:const fetchFn = vi.fn( | 189:const fetchFn = vi.fn( | 217:const fetchFn = vi.fn( | 254:vi.stubGlobal( | 256:vi.fn(async () => { | 260:const log = vi.spyOn(console, ""log"").mockImplementation(() => undefined) | 278:vi.stubGlobal(""fetch"", healthyFetch())"	11
packages/cli/test/mcp-operations.test.ts		0
packages/cli/test/memory-init.test.ts	"2:import { existsSync, mkdtempSync, mkdirSync, readFileSync, writeFileSync } from ""node:fs"" | 43:const memoryRule = readFileSync( | 59:readFileSync( | 67:readFileSync(join(cwd, "".cursor"", ""hooks.json""), ""utf8""), | 84:const gitignore = readFileSync(join(cwd, "".gitignore""), ""utf8"") | 98:readFileSync(join(cwd, "".claude"", ""settings.json""), ""utf8""), | 125:readFileSync(join(home, "".claude"", ""settings.json""), ""utf8""), | 145:const codexToml = readFileSync(join(cwd, "".codex"", ""config.toml""), ""utf8"") | 150:expect(readFileSync(join(cwd, ""AGENTS.md""), ""utf8"")).toContain( | 158:readFileSync(join(cwd, ""opencode.json""), ""utf8""),"	27
packages/cli/test/memory/capture.test.ts	"5:readFileSync, | 123:const line = readFileSync(candidates, ""utf8"").trim().split(""\n"")[0] | 224:const firstLine = readFileSync(candidatesPath, ""utf8"").trim().split(""\n"")[0] | 318:const firstLine = readFileSync( | 574:const lines = readFileSync( | 607:readFileSync(join(cwd, "".ai"", ""memory"", ""events"", ""lifecycle.json""), ""utf8""),"	6
packages/cli/test/memory/evals/live-eval.test.ts	"1:import { readFileSync } from ""node:fs"" | 12:const scenario = readFileSync( | 40:it.skipIf(true || !enabled)("	3
packages/cli/test/memory/harness/memory-harness.e2e.test.ts	"7:readFileSync, | 59:const body = readFileSync(full, ""utf8"") | 72:return readFileSync(path, ""utf8"") | 86:const data = JSON.parse(readFileSync(path, ""utf8"")) as { | 121:readFileSync(join(FIXTURES, ""cursor-afterFileEdit.json""), ""utf8""), | 144:readFileSync( | 180:readFileSync(join(FIXTURES, ""claude-stop.json""), ""utf8""), | 233:? readFileSync(join(decisions, ""index.md""), ""utf8"") | 246:`${readFileSync(lessonPath, ""utf8"").trimEnd()}\n\n## Harness\n\n- ${planted}\n`, | 252:`${readFileSync(indexPath, ""utf8"").trimEnd()}\n| Harness note | lessons-learned.md | ${planted} |\n`,"	12
packages/cli/test/memory/memory-capture-sh.test.ts	"7:readFileSync, | 40:writeFileSync(wrapper, readFileSync(WRAPPER_SRC, ""utf8"")) | 86:expect(readFileSync(bunLog, ""utf8"")).toContain(""packages/cli/src/cli.ts"") | 87:expect(() => readFileSync(turboLog, ""utf8"")).toThrow() | 88:expect(() => readFileSync(nodeLog, ""utf8"")).toThrow() | 102:expect(() => readFileSync(bunLog, ""utf8"")).toThrow() | 103:expect(readFileSync(turboLog, ""utf8"")).toMatch( | 106:expect(readFileSync(nodeLog, ""utf8"")).toContain(""memory capture finalize"") | 120:expect(() => readFileSync(nodeLog, ""utf8"")).toThrow() | 134:expect(() => readFileSync(nodeLog, ""utf8"")).toThrow()"	10
